Auction_key,Auction_seq,Regist_type,Regist_class,Regist_date,Creditor,Regist_price
2239,10003,집합건물등기,가압    ,20161013,효성캐피탈,38422325
2239,10004,집합건물등기,가압    ,20161117,신한카드,8430488
2239,10005,집합건물등기,임의    ,20161227,승학(새),0
2239,10006,집합건물등기,가압    ,20170110,서울보증보험,12418368
2239,10007,집합건물등기,가압    ,20170220,산와대부,10126847
2239,10008,집합건물등기,저당    ,20131023,승학(새),195000000
2239,10009,집합건물등기,저당    ,20140605,농협은행,64200000
2240,10001,집합건물등기,소유이전,20110908,Private,0
2240,10002,집합건물등기,강제    ,20161227,Private,0
2240,10003,집합건물등기,저당    ,20110908,국민은행,474960000
2241,10001,집합건물등기,소유이전,20000627,Private,0
2241,10002,집합건물등기,임의    ,20161228,Private,0
2241,10003,집합건물등기,저당    ,20050323,Private,4000000
2241,10004,집합건물등기,저당    ,20140122,Private,64000000
2241,10005,집합건물등기,저당    ,20150924,Private,40000000
2242,10001,집합건물등기,소유이전,20070104,Private,0
2242,10002,집합건물등기,강제    ,20161228,서울보증보험,0
2242,10003,집합건물등기,임의    ,20170413,농협은행,0
2242,10004,집합건물등기,가압    ,20170905,가야케이티이편한세상,2051530
2242,10005,집합건물등기,저당    ,20070104,농협중앙,169200000
2243,10001,집합건물등기,소유이전,20080317,Private,0
2243,10002,집합건물등기,가압    ,20161123,효성캐피탈,635659145
2243,10003,집합건물등기,가압    ,20161125,부산신용보증재단,47500000
2243,10004,집합건물등기,임의    ,20161229,수협은행,0
2243,10005,집합건물등기,가압    ,20170306,하나캐피탈,34866500
2243,10006,집합건물등기,저당    ,20131118,수협중앙,250000000
2244,10001,집합건물등기,소유이전,20050722,Private,0
2244,10002,집합건물등기,압류    ,20151113,북부산세무서,0
2244,10003,집합건물등기,가압    ,20160928,체리부로,355843780
2244,10004,집합건물등기,가압    ,20161214,근로복지공단,7334740
2244,10005,집합건물등기,임의    ,20170103,Private,0
2244,10006,집합건물등기,가압    ,20170124,신용보증기금,268500000
2244,10007,집합건물등기,전세권  ,20141204,Private,100000000
2244,10008,집합건물등기,저당    ,20151124,Private,80000000
2245,10001,집합건물등기,소유이전,20120328,Private,0
2245,10002,집합건물등기,압류    ,20160615,북부산세무서,0
2245,10003,집합건물등기,임의    ,20161230,영남자원,0
2245,10004,집합건물등기,압류    ,20170112,북구청세무과,0
2245,10005,집합건물등기,저당    ,20120328,울산원예농협,109200000
2245,10006,집합건물등기,저당    ,20150226,Private,35000000
2245,10007,집합건물등기,저당    ,20150612,영남자원,50000000
2246,10001,집합건물등기,소유이전,20160331,Private,0
2246,10002,집합건물등기,가처분  ,20160810,상록수제일차유동화전문,0
2246,10003,집합건물등기,강제    ,20170103,상록수제일차유동화전문,0
2246,10004,집합건물등기,저당    ,20030512,부산은행,24000000
2247,10001,집합건물등기,소유이전,20030129,Private,0
2247,10002,집합건물등기,가압    ,20150601,경상소방설비,200000000
2247,10003,집합건물등기,가압    ,20150626,종로전기외1,100000000
2247,10004,집합건물등기,강제    ,20160108,경상소방설비,0
2247,10005,집합건물등기,저당    ,20140107,북부산농협,24000000
2247,10006,집합건물등기,저당    ,20140925,북부산농협,60000000
2248,10001,집합건물등기,소유이전,20080324,Private,0
2248,10002,집합건물등기,가압    ,20151110,우리카드,6526700
2248,10003,집합건물등기,가압    ,20151110,케이비국민카드,15614590
2248,10004,집합건물등기,가압    ,20151113,삼성카드,9502470
2248,10005,집합건물등기,가압    ,20151119,현대캐피탈,12567989
2248,10006,집합건물등기,가등기  ,20151120,Private,0
2248,10007,집합건물등기,압류    ,20151208,부산시북구,0
2248,10008,집합건물등기,강제    ,20160111,현대캐피탈,0
2248,10009,집합건물등기,임의    ,20160113,"반여2,3동(새)",0
2248,10010,집합건물등기,저당    ,20150206,"반여2,3동(새)",295100000
2249,10001,집합건물등기,소유이전,20090721,Private,0
2249,10002,집합건물등기,압류    ,20131220,부산북구,0
2249,10003,집합건물등기,압류    ,20140829,창원세무서,0
2249,10004,집합건물등기,압류    ,20141031,북부산세무서,0
2249,10005,집합건물등기,압류    ,20150122,국민건강보험공단,0
2249,10006,집합건물등기,임의    ,20160114,현대캐피탈,0
2249,10007,집합건물등기,저당    ,20121120,현대캐피탈,213600000
2250,10001,집합건물등기,소유이전,20050201,Private,0
2250,10002,집합건물등기,가압    ,20150303,당감신용협동조합,136000000
2250,10003,집합건물등기,가압    ,20150603,한국스탠다드차타드은행,7959043
2250,10004,집합건물등기,가압    ,20150605,에이치케이저축은행,15570862
2250,10005,집합건물등기,가압    ,20150611,신용보증기금,100000000
2250,10006,집합건물등기,가압    ,20150702,서울보증보험,20000000
2250,10007,집합건물등기,가압    ,20150819,스타크레디트대부,4630036
2250,10008,집합건물등기,압류    ,20150828,부산진세무서,0
2250,10009,집합건물등기,압류    ,20150909,국민건강보험공단,0
2250,10010,집합건물등기,압류    ,20151113,부산시부산진구,0
2250,10011,집합건물등기,압류    ,20151222,부산시부산진구,0
2250,10012,집합건물등기,강제    ,20160120,신용보증기금,0
2251,10001,집합건물등기,소유이전,19970311,Private,0
2251,10002,집합건물등기,가압    ,20160114,부산신용보증재단,9000000
2251,10003,집합건물등기,가압    ,20160125,케이비국민카드,10257164
2251,10004,집합건물등기,임의    ,20160202,현대캐피탈,0
2251,10005,집합건물등기,저당    ,20150717,현대캐피탈,192000000
2252,10001,집합건물등기,소유이전,20061215,Private,0
2252,10002,집합건물등기,가압    ,20150209,부산신용보증재단,13226000
2252,10003,집합건물등기,가압    ,20150306,삼성카드,11453312
2252,10004,집합건물등기,가압    ,20150311,아주캐피탈,24293977
2252,10005,집합건물등기,가압    ,20150312,기술신용보증기금,214000000
2252,10006,집합건물등기,압류    ,20150918,국민건강보험공단,0
2252,10007,집합건물등기,압류    ,20151211,김해세무서,0
2252,10008,집합건물등기,압류    ,20160204,국민건강보험공단,0
2252,10009,집합건물등기,임의    ,20160204,한국주택금융공사,0
2252,10010,집합건물등기,저당    ,20120316,한국주택금융공사,80400000
2252,10011,집합건물등기,저당    ,20141217,대구은행,144000000
2253,10001,집합건물등기,소유이전,20040507,Private,0
2253,10002,집합건물등기,가압    ,20141121,부산신용보증재단,48000000
2253,10003,집합건물등기,가압    ,20150105,기술신용보증기금,155000000
2253,10004,집합건물등기,가압    ,20150601,우리은행,109646079
2253,10005,집합건물등기,강제    ,20160215,기술신용보증기금,0
2253,10006,집합건물등기,저당    ,20140821,의령농협,177600000
2254,10001,집합건물등기,소유이전,20140911,Private,0
2254,10002,집합건물등기,압류    ,20141230,서대구세무서,0
2254,10003,집합건물등기,강제    ,20160218,Private,0
2254,10004,집합건물등기,저당    ,20140918,Private,192000000
2254,10005,집합건물등기,임차권  ,20151127,Private,160000000
2255,10001,집합건물등기,소유이전,20121115,Private,0
2255,10002,집합건물등기,가압    ,20151117,신용보증기금,90000000
2255,10003,집합건물등기,가압    ,20151210,롯데카드,21610636
2255,10004,집합건물등기,가압    ,20151218,현대커머셜,25511423
2255,10005,집합건물등기,가압    ,20160126,케이비국민카드,13588412
2255,10006,집합건물등기,강제    ,20160211,신용보증기금,0
2255,10007,집합건물등기,임의    ,20160222,한국주택금융공사,0
2255,10008,집합건물등기,저당    ,20121115,한국주택금융공사,60000000
2255,10009,집합건물등기,저당    ,20141110,부산은행,180000000
2256,10001,집합건물등기,소유이전,20070910,Private,0
2256,10002,집합건물등기,강제    ,20160223,Private,0
2256,10003,집합건물등기,임의    ,20160719,초읍동(새),0
2256,10004,집합건물등기,저당    ,20101130,초읍동(새),149500000
2256,10005,집합건물등기,저당    ,20110429,Private,100000000
2256,10006,집합건물등기,저당    ,20150708,오에스비저축은행,39000000
2257,10001,집합건물등기,소유이전,20131128,Private,0
2257,10002,집합건물등기,임의    ,20160223,중소기업은행,0
2257,10003,집합건물등기,저당    ,20140401,중소기업은행,250000000
2258,10001,집합건물등기,소유이전,20010911,Private,0
2258,10002,집합건물등기,가압    ,20150904,기술신용보증기금,90000000
2258,10003,집합건물등기,가압    ,20150904,서울신용보증재단,12500000
2258,10004,집합건물등기,강제    ,20160223,기술신용보증기금,0
2259,10001,집합건물등기,소유이전,20061204,Private,0
2259,10002,집합건물등기,가압    ,20111212,중소기업은행,60000000
2259,10003,집합건물등기,강제    ,20160225,디에이치대부,0
2259,10004,집합건물등기,저당    ,20080725,서동신협,33000000
2259,10005,집합건물등기,저당    ,20101229,엠씨에이포유,50000000
2260,10001,집합건물등기,소유이전,19900713,Private,0
2260,10002,집합건물등기,압류    ,20150527,부산시동구,0
2260,10003,집합건물등기,강제    ,20160302,현대캐피탈,0
2260,10004,집합건물등기,가압    ,20160323,미래에셋생명보험,3925655
2260,10005,집합건물등기,저당    ,20120330,부산동구(새),10400000
2261,10001,집합건물등기,소유이전,20080213,Private,0
2261,10002,집합건물등기,가압    ,20120201,한국무역보험공사,113465233
2261,10003,집합건물등기,압류    ,20120725,서부산세무서,0
2261,10004,집합건물등기,압류    ,20120809,부산시사하구,0
2261,10005,집합건물등기,강제    ,20160307,한국무역보험공사,0
2261,10006,집합건물등기,저당    ,20020821,국민은행,104000000
2261,10007,집합건물등기,전세권  ,20101108,Private,50000000
2261,10008,집합건물등기,가처분  ,20160817,한국무역보험공사,0
2262,10001,집합건물등기,소유이전,20150520,Private,0
2262,10002,집합건물등기,가압    ,20160107,케이비국민카드,3676074
2262,10003,집합건물등기,압류    ,20160201,부산시영도구,0
2262,10004,집합건물등기,임의    ,20160315,한화손해보험,0
2262,10005,집합건물등기,저당    ,20150610,한화손해보험,147600000
2262,10006,집합건물등기,저당    ,20150610,부산원광신협,23400000
2263,10001,집합건물등기,소유이전,19960415,Private,0
2263,10002,집합건물등기,강제    ,20160315,경상소방설비,0
2263,10003,집합건물등기,저당    ,20030624,화명동(새),26000000
2263,10004,집합건물등기,저당    ,20130625,화명동(새),39000000
2264,10001,집합건물등기,소유이전,20050728,Private,0
2264,10002,집합건물등기,가압    ,20101224,한국자산관리공사,150000000
2264,10003,집합건물등기,강제    ,20160316,부산2저축은행,0
2265,10001,집합건물등기,소유이전,20011116,Private,0
2265,10002,집합건물등기,임의    ,20160316,와이엘테크,0
2265,10003,집합건물등기,저당    ,20150804,와이엘테크,350000000
2266,10001,집합건물등기,소유이전,20120430,Private,0
2266,10002,집합건물등기,강제    ,20160317,한국무역보험공사,0
2266,10003,집합건물등기,저당    ,20120430,농협은행,180000000
2267,10001,집합건물등기,소유이전,20130808,Private,0
2267,10002,집합건물등기,가압    ,20150428,비엔케이캐피탈,21462606
2267,10003,집합건물등기,가압    ,20150511,신용보증기금,90000000
2267,10004,집합건물등기,가압    ,20150515,부산신용보증재단,15000000
2267,10005,집합건물등기,가압    ,20150821,경기신용보증재단,30000000
2267,10006,집합건물등기,압류    ,20160114,평택세무서,0
2267,10007,집합건물등기,강제    ,20160329,신용보증기금,0
2267,10008,집합건물등기,임의    ,20160414,현대캐피탈,0
2267,10009,집합건물등기,저당    ,20131205,현대캐피탈,172800000
2268,10001,집합건물등기,소유이전,20150619,Private,0
2268,10002,집합건물등기,임의    ,20160401,한화손해보험,0
2268,10003,집합건물등기,저당    ,20150619,판테온에이엠씨,138000000
2268,10004,집합건물등기,질권    ,20160623,대신저축은행,138000000
2268,10005,집합건물등기,저당    ,20150619,판테온에이엠씨,19500000
2268,10006,집합건물등기,질권    ,20160623,대신저축은행,19500000
2269,10001,집합건물등기,소유이전,20090831,Private,0
2269,10002,집합건물등기,가압    ,20151223,신용보증기금,63000000
2269,10003,집합건물등기,가압    ,20160212,부산은행,24514233
2269,10004,집합건물등기,가압    ,20160307,우리카드,24181557
2269,10005,집합건물등기,임의    ,20160401,중소기업은행,0
2269,10006,집합건물등기,압류    ,20160408,국민건강보험공단,0
2269,10007,집합건물등기,압류    ,20160411,북부산세무서,0
2269,10008,집합건물등기,저당    ,20131028,중소기업은행,156000000
2269,10009,집합건물등기,저당    ,20150116,항도스틸,20000000
2270,10001,집합건물등기,소유이전,20001031,Private,0
2270,10002,집합건물등기,가압    ,20100224,서울보증보험,20000000
2270,10003,집합건물등기,가압    ,20100325,부산신용보증재단,33198450
2270,10004,집합건물등기,가압    ,20120524,에이스생명보험,15777567
2270,10005,집합건물등기,임의    ,20160404,영남저축은행,0
2270,10006,집합건물등기,저당    ,20021023,수협중앙,72000000
2270,10007,집합건물등기,저당    ,20030723,부민상호저축은행,150000000
2271,10001,집합건물등기,소유이전,20110812,Private,0
2271,10002,집합건물등기,가압    ,20141023,Private,20000000
2271,10003,집합건물등기,압류    ,20150327,국민건강보험공단,0
2271,10004,집합건물등기,가압    ,20151113,삼성카드,7383189
2271,10005,집합건물등기,가압    ,20151216,기술신용보증기금,90000000
2271,10006,집합건물등기,임의    ,20160405,중소기업은행,0
2271,10007,집합건물등기,저당    ,20110825,중소기업은행,114000000
2271,10008,집합건물등기,저당    ,20110825,중소기업은행,120000000
2272,10001,집합건물등기,소유이전,20080509,Private,0
2272,10002,집합건물등기,압류    ,20151110,강릉세무서,0
2272,10003,집합건물등기,가압    ,20160226,강원신용보증재단,20000000
2272,10004,집합건물등기,임의    ,20160412,현대캐피탈,0
2272,10005,집합건물등기,저당    ,20130405,현대캐피탈,127200000
2273,10001,집합건물등기,소유이전,20020330,Private,0
2273,10002,집합건물등기,가압    ,20160114,롯데카드,9647498
2273,10003,집합건물등기,가압    ,20160224,신한카드,6363355
2273,10004,집합건물등기,가압    ,20160226,현대캐피탈,27084323
2273,10005,집합건물등기,가압    ,20160401,케이비국민카드,4946028
2273,10006,집합건물등기,임의    ,20160428,한화손해보험,0
2273,10007,집합건물등기,가압    ,20160502,신한은행,8859002
2273,10008,집합건물등기,압류    ,20161021,부산부산진구,0
2273,10009,집합건물등기,저당    ,20150810,한화손해보험,151200000
2273,10010,집합건물등기,이전    ,20160623,판테온에이엠씨,0
2273,10011,집합건물등기,질권    ,20160623,대신저축은행,151200000
2273,10012,집합건물등기,저당    ,20150810,부산원광신협,23400000
2273,10013,집합건물등기,이전    ,20160623,판테온에이엠씨,0
2273,10014,집합건물등기,질권    ,20160623,대신저축은행,23400000
2274,10001,집합건물등기,소유이전,20040809,Private,0
2274,10002,집합건물등기,가압    ,20140107,엔투화물운수,11462000
2274,10003,집합건물등기,압류    ,20140226,국민건강보험공단,0
2274,10004,집합건물등기,압류    ,20140318,북부산세무서,0
2274,10005,집합건물등기,압류    ,20140422,부산시영도구,0
2274,10006,집합건물등기,압류    ,20140813,중부산세무서,0
2274,10007,집합건물등기,임의    ,20160519,신용보증기금,0
2274,10008,집합건물등기,임의    ,20160525,태종대(새),0
2274,10009,집합건물등기,저당    ,20110929,청학1동(새),200200000
2274,10010,집합건물등기,저당    ,20110929,신용보증기금,80000000
2275,10001,집합건물등기,소유이전,20070309,Private,0
2275,10002,집합건물등기,가압    ,20160503,효성캐피탈,119802814
2275,10003,집합건물등기,임의    ,20160525,중소기업은행,0
2275,10004,집합건물등기,저당    ,20070309,우리은행,253200000
2275,10005,집합건물등기,저당    ,20070720,중소기업은행,240000000
2276,10001,집합건물등기,소유이전,19990617,Private,0
2276,10002,집합건물등기,강제    ,20160530,주택도시보증공사,0
2276,10003,집합건물등기,저당    ,20120621,우리은행,60000000
2276,10004,집합건물등기,저당    ,20141203,우리은행,61000000
2276,10005,집합건물등기,저당    ,20160204,우리은행,8800000
2276,10006,집합건물등기,저당    ,20160215,Private,75000000
2276,10007,집합건물등기,가처분  ,20160503,주택도시보증공사,0
2277,10001,집합건물등기,소유이전,20060310,Private,0
2277,10002,집합건물등기,가압    ,20151001,롯데카드,10027901
2277,10003,집합건물등기,가압    ,20151106,한국스탠다드차타드은행,20152906
2277,10004,집합건물등기,가압    ,20151111,하나카드,8281218
2277,10005,집합건물등기,가압    ,20160112,우리카드,6990734
2277,10006,집합건물등기,임의    ,20160608,Private,0
2277,10007,집합건물등기,저당    ,20060403,SC은행,24000000
2277,10008,집합건물등기,저당    ,20080211,SC은행,12000000
2277,10009,집합건물등기,저당    ,20150827,Private,36000000
2278,10001,집합건물등기,소유이전,20140804,Private,0
2278,10002,집합건물등기,강제    ,20160608,한국자산관리공사,0
2279,10001,집합건물등기,소유이전,20040831,Private,0
2279,10002,집합건물등기,임의    ,20160615,신용보증기금,0
2279,10003,집합건물등기,보전처분,20160811,부산지방법원,0
2279,10004,집합건물등기,저당    ,20140522,성가신협,327600000
2279,10005,집합건물등기,저당    ,20151013,신용보증기금,1275000000
2280,10001,집합건물등기,소유이전,19870914,Private,0
2280,10002,집합건물등기,가압    ,20150203,비에스캐피탈,23235324
2280,10003,집합건물등기,가압    ,20150423,삼성생명보험,14347196
2280,10004,집합건물등기,강제    ,20160620,삼성생명보험,0
2281,10001,집합건물등기,소유이전,20141121,Private,0
2281,10002,집합건물등기,가압    ,20160222,신용보증기금,170000000
2281,10003,집합건물등기,가압    ,20160223,부산신용보증재단,137850000
2281,10004,집합건물등기,가압    ,20160316,삼성카드,4501319
2281,10005,집합건물등기,가압    ,20160510,케이비국민카드,5172892
2281,10006,집합건물등기,가압    ,20160511,롯데카드,10307403
2281,10007,집합건물등기,임의    ,20160620,현대캐피탈,0
2281,10008,집합건물등기,저당    ,20150618,현대캐피탈,262800000
2281,10009,집합건물등기,저당    ,20150625,현대캐피탈,63600000
2281,10010,집합건물등기,저당    ,20160108,Private,50000000
2281,10011,집합건물등기,가처분  ,20160310,신용보증기금,0
2281,10012,집합건물등기,가처분  ,20160322,부산신용보증재단,0
2282,10001,집합건물등기,소유이전,19960215,Private,0
2282,10002,집합건물등기,가압    ,20160531,하나캐피탈,10680381
2282,10003,집합건물등기,가압    ,20160609,케이비국민카드,3066844
2282,10004,집합건물등기,임의    ,20160621,한화손해보험,0
2282,10005,집합건물등기,저당    ,20150330,한화손해보험,157200000
2282,10006,집합건물등기,저당    ,20150330,부산원광신협,19500000
2283,10001,집합건물등기,소유이전,20160406,Private,0
2283,10002,집합건물등기,임의    ,20160629,Private,0
2283,10003,집합건물등기,저당    ,20160406,Private,345000000
2284,10001,집합건물등기,가압    ,20100528,한국수출보험공사,169592850
2284,10002,집합건물등기,가압    ,20130430,티와이머니대부,50000000
2284,10003,집합건물등기,가압    ,20140509,중소기업진흥공단,79172385
2284,10004,집합건물등기,강제    ,20160623,한국무역보험공사,0
2284,10005,집합건물등기,저당    ,20020822,국민은행,97500000
2285,10001,집합건물등기,소유이전,20150710,Private,0
2285,10002,집합건물등기,강제    ,20160629,신용보증기금,0
2285,10003,집합건물등기,저당    ,20150710,통일에셋대부,180180000
2285,10004,집합건물등기,질권    ,20161028,울산중앙신협,180180000
2286,10001,집합건물등기,소유이전,20150107,Private,0
2286,10002,집합건물등기,임의    ,20160704,한국주택금융공사,0
2286,10003,집합건물등기,저당    ,20150107,한국주택금융공사,93500000
2286,10004,집합건물등기,저당    ,20150107,한국주택금융공사,24000000
2286,10005,집합건물등기,저당    ,20150224,Private,19500000
2287,10001,집합건물등기,소유이전,20070905,일우건영,0
2287,10002,집합건물등기,가압    ,20090122,한국석유공업,20000000
2287,10003,집합건물등기,가압    ,20090220,알앤피우진,176299200
2287,10004,집합건물등기,가압    ,20090413,Private,107184000
2287,10005,집합건물등기,가압    ,20090518,해인건업,145530000
2287,10006,집합건물등기,압류    ,20090618,강서세무서,0
2287,10007,집합건물등기,압류    ,20090804,근로복지공단,0
2287,10008,집합건물등기,압류    ,20091007,국민연금공단,0
2287,10009,집합건물등기,압류    ,20100113,서울시강서구,0
2287,10010,집합건물등기,가압    ,20100223,근로복지공단,67000000
2287,10011,집합건물등기,압류    ,20110112,부산시부산진구,0
2287,10012,집합건물등기,압류    ,20120906,서울시강서구,0
2287,10013,집합건물등기,압류    ,20130731,서울시강서구,0
2287,10014,집합건물등기,압류    ,20150304,서울시강서구,0
2287,10015,집합건물등기,강제    ,20160719,근로복지공단,0
2287,10016,집합건물등기,전세권  ,20070905,Private,60000000
2288,10001,집합건물등기,소유이전,20141128,Private,0
2288,10002,집합건물등기,강제    ,20160714,기술신용보증기금,0
2288,10003,집합건물등기,저당    ,20141128,농협은행,189600000
2289,10001,집합건물등기,소유이전,20091030,Private,0
2289,10002,집합건물등기,가압    ,20150618,기술신용보증기금,270000000
2289,10003,집합건물등기,가압    ,20160204,케이비국민카드,1635640
2289,10004,집합건물등기,압류    ,20160310,부산시부산진구,0
2289,10005,집합건물등기,강제    ,20160719,기술신용보증기금,0
2289,10006,집합건물등기,저당    ,20130523,빅스바이트,200000000
2289,10007,집합건물등기,저당    ,20150106,Private,200000000
2289,10008,집합건물등기,가처분  ,20150617,기술신용보증기금,0
2289,10009,집합건물등기,저당    ,20150106,Private,150000000
2289,10010,집합건물등기,가처분  ,20150617,기술신용보증기금,0
2290,10001,집합건물등기,소유이전,19991230,Private,0
2290,10002,집합건물등기,가압    ,20160202,신용보증기금,349880000
2290,10003,집합건물등기,가압    ,20160620,우리은행,164479595
2290,10004,집합건물등기,임의    ,20160720,중소기업은행,0
2290,10005,집합건물등기,저당    ,20021031,중소기업은행,120000000
2291,10001,집합건물등기,소유이전,20040630,Private,0
2291,10002,집합건물등기,가압    ,20140728,Private,100000000
2291,10003,집합건물등기,강제    ,20160802,Private,0
2291,10004,집합건물등기,압류    ,20160809,부산시북구,0
2291,10005,집합건물등기,저당    ,20070117,구포농협,72000000
2291,10006,집합건물등기,저당    ,20140703,북부산농협,48000000
2292,10001,집합건물등기,소유이전,20060725,Private,0
2292,10002,집합건물등기,가압    ,20160219,크레텍책임,45000000
2292,10003,집합건물등기,가압    ,20160222,크레텍웰딩,25000000
2292,10004,집합건물등기,가압    ,20160722,한진물산,20068833
2292,10005,집합건물등기,강제    ,20160803,크레텍책임,0
2292,10006,집합건물등기,가압    ,20160811,신용보증기금,520000000
2292,10007,집합건물등기,가압    ,20160818,국민은행,56076537
2292,10008,집합건물등기,가압    ,20160913,케이비국민카드,7818063
2292,10009,집합건물등기,임의    ,20160921,부산은행,0
2292,10010,집합건물등기,가압    ,20161020,현대캐피탈,19914079
2292,10011,집합건물등기,압류    ,20161103,부산시사상구,0
2292,10012,집합건물등기,압류    ,20161201,부산시부산진구,0
2292,10013,집합건물등기,압류    ,20170208,북부산세무서,0
2292,10014,집합건물등기,저당    ,20140515,부산은행,192000000
2292,10015,집합건물등기,저당    ,20140603,부산은행,120000000
2293,10001,집합건물등기,소유이전,20000422,Private,0
2293,10002,집합건물등기,강제    ,20160816,신한카드,0
2293,10003,집합건물등기,저당    ,20000506,한국주택은행,5200000
2293,10004,집합건물등기,저당    ,20020711,Private,9000000
2294,10001,집합건물등기,소유이전,20041130,Private,0
2294,10002,집합건물등기,가압    ,20160527,하나카드,11998945
2294,10003,집합건물등기,임의    ,20160825,현대캐피탈,0
2294,10004,집합건물등기,가압    ,20160926,태강대부,3328975
2294,10005,집합건물등기,저당    ,20151229,현대캐피탈,163200000
2295,10001,집합건물등기,소유이전,19990402,Private,0
2295,10002,집합건물등기,가압    ,20110628,부산지방검찰청,335400000
2295,10003,집합건물등기,임의    ,20160902,교보생명보험,0
2295,10004,집합건물등기,저당    ,20110516,교보생명보험,98800000
2296,10001,집합건물등기,소유이전,20150430,Private,0
2296,10002,집합건물등기,가압    ,20160518,신한카드,6279217
2296,10003,집합건물등기,가압    ,20160719,롯데캐피탈,9449101
2296,10004,집합건물등기,가압    ,20160804,케이비캐피탈,9228760
2296,10005,집합건물등기,임의    ,20160906,삼성생명보험,0
2296,10006,집합건물등기,압류    ,20161215,국민건강보험공단,0
2296,10007,집합건물등기,저당    ,20150430,삼성생명보험,98280000
2297,10001,집합건물등기,소유이전,19940912,Private,0
2297,10002,집합건물등기,가압    ,20121012,신한은행,8236886
2297,10003,집합건물등기,임의    ,20160920,고려저축은행,0
2297,10004,집합건물등기,강제    ,20161005,신한은행,0
2297,10005,집합건물등기,저당    ,20111130,고려저축은행,123500000
2298,10001,집합건물등기,임의    ,20160920,Private,0
2298,10002,집합건물등기,저당    ,20150623,Private,37500000
2299,10001,집합건물등기,소유이전,20120430,Private,0
2299,10002,집합건물등기,압류    ,20141126,부산시영도구,0
2299,10003,집합건물등기,임의    ,20161103,동부화재해상보험,0
2299,10004,집합건물등기,저당    ,20120430,동부화재해상보험,396000000
2299,10005,집합건물등기,저당    ,20120511,원광디벨로퍼,98577480
2299,10006,집합건물등기,가압    ,20140902,Private,398759000
2299,10007,집합건물등기,압류    ,20140929,중부산세무서,0
2299,10008,집합건물등기,가압    ,20141231,진광건업,61490000000
2300,10001,집합건물등기,소유이전,20120509,Private,0
2300,10002,집합건물등기,압류    ,20151217,부산시영도구,0
2300,10003,집합건물등기,임의    ,20160929,동부화재해상보험,0
2300,10004,집합건물등기,압류    ,20170223,국민건강보험공단,0
2300,10005,집합건물등기,저당    ,20120509,동부화재해상보험,396000000
2300,10006,집합건물등기,저당    ,20120628,원광디벨로퍼,82147900
2300,10007,집합건물등기,가압    ,20140902,Private,398759000
2300,10008,집합건물등기,압류    ,20140929,중부산세무서,0
2301,10001,집합건물등기,소유이전,20120501,Private,0
2301,10002,집합건물등기,가등기  ,20130913,Private,0
2301,10003,집합건물등기,가압    ,20151231,부산신용보증재단,34000000
2301,10004,집합건물등기,임의    ,20160929,동부화재해상보험,0
2301,10005,집합건물등기,압류    ,20161207,부산시영도구,0
2301,10006,집합건물등기,압류    ,20170321,국민건강보험공단,0
2301,10007,집합건물등기,저당    ,20120501,동부화재해상보험,309600000
2301,10008,집합건물등기,저당    ,20120511,원광디벨로퍼,34030200
2301,10009,집합건물등기,가압    ,20140902,Private,398759000
2301,10010,집합건물등기,가압    ,20141231,Private,61490000000
2302,10001,집합건물등기,소유이전,20151217,Private,0
2302,10002,집합건물등기,가압    ,20160712,한국자산관리공사,34296589
2302,10003,집합건물등기,강제    ,20160930,한국자산관리공사,0
2303,10001,집합건물등기,소유이전,20091126,Private,0
2303,10002,집합건물등기,강제    ,20161011,신용보증재단,0
2303,10003,집합건물등기,가압    ,20161205,하나카드,6725374
2304,10001,집합건물등기,소유이전,20100527,Private,0
2304,10002,집합건물등기,가압    ,20160705,국민은행,20000000
2304,10003,집합건물등기,가압    ,20160708,신용보증기금,80000000
2304,10004,집합건물등기,가압    ,20160712,경남신용보증재단,18000000
2304,10005,집합건물등기,가압    ,20160811,삼성카드,23469626
2304,10006,집합건물등기,강제    ,20161013,신용보증기금,0
2304,10007,집합건물등기,가압    ,20161215,케이비국민카드,32660076
2304,10008,집합건물등기,임의    ,20170523,한국주택금융공사,0
2304,10009,집합건물등기,저당    ,20120814,한국주택금융공사,120000000
2305,10001,집합건물등기,소유이전,20140428,Private,0
2305,10002,집합건물등기,가압    ,20151028,부산신용보증재단,80750000
2305,10003,집합건물등기,임의    ,20161012,신용보증기금,0
2305,10004,집합건물등기,임의    ,20161014,부산은행,0
2305,10005,집합건물등기,압류    ,20170323,중부산세무서,0
2305,10006,집합건물등기,저당    ,20140428,부산은행,211600000
2305,10007,집합건물등기,저당    ,20140514,부산은행,151650000
2305,10008,집합건물등기,저당    ,20150324,신용보증기금,324000000
2306,10001,집합건물등기,소유이전,20130628,Private,0
2306,10002,집합건물등기,임의    ,20161103,중소기업은행,0
2306,10003,집합건물등기,저당    ,20150408,중소기업은행,480000000
2306,10004,집합건물등기,저당    ,20150408,중소기업은행,120000000
2306,10005,집합건물등기,저당    ,20160527,Private,360000000
2307,10001,집합건물등기,소유이전,20070409,Private,0
2307,10002,집합건물등기,임의    ,20161108,중소기업은행,0
2307,10003,집합건물등기,저당    ,20110318,국민은행,48000000
2307,10004,집합건물등기,저당    ,20110824,국민은행,19200000
2307,10005,집합건물등기,저당    ,20120530,중소기업은행,60000000
2308,10001,집합건물등기,소유이전,20071018,Private,0
2308,10002,집합건물등기,가압    ,20150130,Private,30000000
