Auction_key,Auction_seq,Auction_date,Appraisal_price,Minimum_sales_price,Auction_results
2178,2,2017-04-05 00:00:00,353000000,282400000,낙찰
2178,3,2017-06-07 00:00:00,353000000,282400000,배당
2179,1,2017-06-23 00:00:00,20000000,20000000,낙찰
2179,2,2017-08-23 00:00:00,20000000,20000000,배당
2180,1,2017-04-28 00:00:00,450000000,450000000,낙찰
2180,2,2017-07-19 00:00:00,450000000,450000000,배당
2181,1,2017-03-21 00:00:00,430000000,430000000,유찰
2181,2,2017-04-25 00:00:00,430000000,344000000,낙찰
2181,3,2017-06-22 00:00:00,430000000,344000000,배당
2182,1,2017-05-17 00:00:00,225000000,225000000,유찰
2182,2,2017-06-21 00:00:00,225000000,180000000,낙찰
2182,3,2017-08-30 00:00:00,225000000,180000000,배당
2183,1,2017-06-23 00:00:00,280000000,280000000,유찰
2183,2,2017-07-28 00:00:00,280000000,224000000,낙찰
2183,3,2017-10-18 00:00:00,280000000,224000000,배당
2184,1,2017-05-30 00:00:00,350000000,350000000,낙찰
2184,2,2017-07-27 00:00:00,350000000,350000000,배당
2185,1,2017-03-02 00:00:00,157000000,157000000,유찰
2185,2,2017-04-05 00:00:00,157000000,125600000,낙찰
2185,3,2017-06-07 00:00:00,157000000,125600000,배당
2186,1,2017-06-14 00:00:00,270000000,270000000,변경
2186,2,2017-08-23 00:00:00,135000000,135000000,유찰
2186,3,2017-09-27 00:00:00,135000000,108000000,낙찰
2186,4,2017-11-23 00:00:00,135000000,108000000,배당
2187,1,2017-06-21 00:00:00,290000000,290000000,유찰
2187,2,2017-07-26 00:00:00,290000000,232000000,변경
2187,3,2017-08-30 00:00:00,290000000,290000000,유찰
2187,4,2017-10-11 00:00:00,290000000,232000000,유찰
2187,5,2017-11-15 00:00:00,290000000,185600000,유찰
2187,6,2017-12-20 00:00:00,290000000,148480000,낙찰
2187,7,2018-03-07 00:00:00,290000000,148480000,배당
2188,1,2017-06-21 00:00:00,138000000,138000000,낙찰
2188,2,2017-08-24 00:00:00,138000000,138000000,배당
2189,1,2017-05-10 00:00:00,100000000,100000000,유찰
2189,2,2017-06-14 00:00:00,100000000,80000000,낙찰
2189,3,2017-08-17 00:00:00,100000000,80000000,배당
2190,1,2017-05-30 00:00:00,165000000,165000000,유찰
2190,2,2017-07-04 00:00:00,165000000,132000000,낙찰
2190,3,2017-08-31 00:00:00,165000000,132000000,배당
2191,1,2017-03-31 00:00:00,116000000,116000000,유찰
2191,2,2017-04-28 00:00:00,116000000,92800000,낙찰
2191,3,2017-07-19 00:00:00,116000000,92800000,배당
2192,1,2017-09-28 00:00:00,228000000,228000000,유찰
2192,2,2017-11-02 00:00:00,228000000,182400000,낙찰
2192,3,2017-12-13 00:00:00,228000000,182400000,배당
2193,1,2017-06-22 00:00:00,345000000,345000000,낙찰
2193,2,2017-08-28 00:00:00,345000000,345000000,배당
2194,1,2017-06-14 00:00:00,124000000,124000000,유찰
2194,2,2017-07-19 00:00:00,124000000,99200000,낙찰
2194,3,2017-09-21 00:00:00,124000000,99200000,배당
2195,1,2017-07-28 00:00:00,119000000,119000000,유찰
2195,2,2017-09-01 00:00:00,119000000,95200000,낙찰
2195,3,2017-12-13 00:00:00,119000000,95200000,배당
2196,1,2017-07-28 00:00:00,119000000,119000000,유찰
2196,2,2017-09-01 00:00:00,119000000,95200000,낙찰
2196,3,2017-12-13 00:00:00,119000000,95200000,배당
2197,1,2017-07-28 00:00:00,119000000,119000000,유찰
2197,2,2017-09-01 00:00:00,119000000,95200000,유찰
2197,3,2017-10-13 00:00:00,119000000,76160000,낙찰
2197,4,2017-12-13 00:00:00,119000000,76160000,배당
2198,1,2017-03-31 00:00:00,294000000,294000000,낙찰
2198,2,2017-05-30 00:00:00,294000000,294000000,배당
2199,1,2017-12-06 00:00:00,41000000,41000000,유찰
2199,2,2018-01-10 00:00:00,41000000,32800000,유찰
2199,3,2018-02-14 00:00:00,41000000,26240000,유찰
2199,4,2018-03-21 00:00:00,41000000,20992000,낙찰
2199,5,2018-05-29 00:00:00,41000000,20992000,배당
2200,1,2017-09-01 00:00:00,205000000,205000000,유찰
2200,2,2017-10-13 00:00:00,205000000,164000000,유찰
2200,3,2017-11-17 00:00:00,205000000,131200000,낙찰
2200,4,2018-01-31 00:00:00,205000000,131200000,배당
2201,1,2017-06-02 00:00:00,26000000,26000000,유찰
2201,2,2017-07-07 00:00:00,26000000,20800000,낙찰
2201,3,2017-08-30 00:00:00,26000000,20800000,배당
2202,1,2017-09-12 00:00:00,145000000,145000000,유찰
2202,2,2017-10-17 00:00:00,145000000,116000000,낙찰
2202,3,2017-12-21 00:00:00,145000000,116000000,배당
2203,1,2017-06-21 00:00:00,726000000,726000000,낙찰
2203,2,2017-08-24 00:00:00,726000000,726000000,배당
2204,1,2017-06-02 00:00:00,601000000,601000000,낙찰
2204,2,2017-08-30 00:00:00,601000000,601000000,배당
2205,1,2017-10-11 00:00:00,183000000,183000000,유찰
2205,2,2017-11-15 00:00:00,183000000,146400000,낙찰
2205,3,2018-01-25 00:00:00,183000000,146400000,배당
2206,1,2017-09-28 00:00:00,75000000,75000000,유찰
2206,2,2017-11-02 00:00:00,75000000,60000000,유찰
2206,3,2017-12-07 00:00:00,75000000,48000000,낙찰
2206,4,2018-02-26 00:00:00,75000000,48000000,배당
2207,1,2017-08-30 00:00:00,534000000,534000000,낙찰
2207,2,2017-11-09 00:00:00,534000000,534000000,배당
2208,1,2017-09-28 00:00:00,160000000,160000000,유찰
2208,2,2017-11-02 00:00:00,160000000,128000000,유찰
2208,3,2017-12-07 00:00:00,160000000,102400000,낙찰
2208,4,2018-02-26 00:00:00,160000000,102400000,배당
2209,1,2017-10-11 00:00:00,260000000,260000000,유찰
2209,2,2017-11-15 00:00:00,260000000,208000000,낙찰
2209,3,2018-01-11 00:00:00,260000000,208000000,배당
2210,1,2017-09-12 00:00:00,325000000,325000000,유찰
2210,2,2017-10-17 00:00:00,325000000,260000000,낙찰
2210,3,2017-12-21 00:00:00,325000000,260000000,배당
2211,1,2017-09-01 00:00:00,256000000,256000000,낙찰
2211,2,2017-11-22 00:00:00,256000000,256000000,배당
2212,1,2017-11-16 00:00:00,119000000,119000000,유찰
2212,2,2017-12-21 00:00:00,119000000,95200000,유찰
2212,3,2018-01-25 00:00:00,119000000,76160000,낙찰
2212,4,2018-04-03 00:00:00,119000000,76160000,배당
2213,1,2017-09-28 00:00:00,233000000,233000000,유찰
2213,2,2017-11-02 00:00:00,233000000,186400000,낙찰
2213,3,2017-12-28 00:00:00,233000000,186400000,배당
2214,1,2017-06-02 00:00:00,170000000,170000000,유찰
2214,2,2017-07-07 00:00:00,170000000,136000000,낙찰
2214,3,2017-09-20 00:00:00,170000000,136000000,배당
2215,1,2017-09-01 00:00:00,318000000,318000000,유찰
2215,2,2017-10-13 00:00:00,318000000,254400000,낙찰
2215,3,2017-12-13 00:00:00,318000000,254400000,배당
2216,1,2017-08-31 00:00:00,132000000,132000000,변경
2216,2,2017-12-21 00:00:00,132000000,132000000,낙찰
2216,3,2018-03-06 00:00:00,132000000,132000000,배당
2217,1,2017-09-28 00:00:00,240000000,240000000,유찰
2217,2,2017-11-02 00:00:00,240000000,192000000,낙찰
2217,3,2017-12-28 00:00:00,240000000,192000000,배당
2218,1,2017-10-12 00:00:00,173000000,173000000,유찰
2218,2,2017-11-16 00:00:00,173000000,138400000,낙찰
2218,3,2018-01-29 00:00:00,173000000,138400000,배당
2219,1,2017-09-28 00:00:00,164000000,164000000,유찰
2219,2,2017-11-02 00:00:00,164000000,131200000,유찰
2219,3,2017-12-07 00:00:00,164000000,104960000,낙찰
2219,4,2018-01-24 00:00:00,164000000,104960000,배당
2220,1,2017-06-02 00:00:00,123000000,123000000,낙찰
2220,2,2017-08-09 00:00:00,123000000,123000000,배당
2221,1,2017-09-12 00:00:00,327000000,327000000,낙찰
2221,2,2017-11-23 00:00:00,327000000,327000000,배당
2222,1,2017-09-01 00:00:00,250000000,250000000,낙찰
2222,2,2017-11-22 00:00:00,250000000,250000000,배당
2223,1,2017-07-19 00:00:00,370000000,370000000,유찰
2223,2,2017-08-23 00:00:00,370000000,296000000,낙찰
2223,3,2017-11-01 00:00:00,370000000,296000000,배당
2224,1,2017-09-01 00:00:00,192000000,192000000,유찰
2224,2,2017-10-13 00:00:00,192000000,153600000,낙찰
2224,3,2017-12-13 00:00:00,192000000,153600000,배당
2225,1,2017-10-11 00:00:00,122000000,122000000,유찰
2225,2,2017-11-15 00:00:00,122000000,97600000,낙찰
2225,3,2018-01-25 00:00:00,122000000,97600000,배당
2226,1,2017-09-28 00:00:00,329000000,329000000,유찰
2226,2,2017-11-02 00:00:00,329000000,263200000,낙찰
2226,3,2017-12-13 00:00:00,329000000,263200000,배당
2227,1,2017-09-12 00:00:00,87000000,87000000,유찰
2227,2,2017-10-17 00:00:00,87000000,69600000,낙찰
2227,3,2017-12-21 00:00:00,87000000,69600000,배당
2228,1,2017-11-15 00:00:00,109000000,109000000,유찰
2228,2,2017-12-20 00:00:00,109000000,87200000,낙찰
2228,3,2018-03-07 00:00:00,109000000,87200000,배당
2229,1,2017-09-28 00:00:00,134000000,134000000,유찰
2229,2,2017-11-02 00:00:00,134000000,107200000,유찰
2229,3,2017-12-07 00:00:00,134000000,85760000,낙찰
2229,4,2018-02-14 00:00:00,134000000,85760000,낙찰
2229,5,2018-05-15 00:00:00,134000000,85760000,배당
2230,1,2017-07-07 00:00:00,238000000,238000000,낙찰
2230,2,2017-09-20 00:00:00,238000000,238000000,배당
2231,1,2017-09-12 00:00:00,167000000,167000000,낙찰
2231,2,2017-11-23 00:00:00,167000000,167000000,배당
2232,1,2017-10-13 00:00:00,130000000,130000000,유찰
2232,2,2017-11-17 00:00:00,130000000,104000000,유찰
2232,3,2017-12-22 00:00:00,130000000,83200000,낙찰
2232,4,2018-02-28 00:00:00,130000000,83200000,배당
2233,1,2017-11-21 00:00:00,256000000,256000000,낙찰
2233,2,2018-02-01 00:00:00,256000000,256000000,배당
2234,1,2017-10-11 00:00:00,485000000,485000000,유찰
2234,2,2017-11-15 00:00:00,485000000,388000000,낙찰
2234,3,2018-01-11 00:00:00,485000000,388000000,배당
2235,1,2017-10-12 00:00:00,144000000,144000000,낙찰
2235,2,2017-12-21 00:00:00,144000000,144000000,대납
2235,3,2018-01-29 00:00:00,144000000,144000000,배당
2236,1,2017-09-28 00:00:00,152000000,152000000,유찰
2236,2,2017-11-02 00:00:00,152000000,121600000,유찰
2236,3,2017-12-07 00:00:00,152000000,97280000,낙찰
2236,4,2018-02-26 00:00:00,152000000,97280000,배당
2237,1,2017-09-28 00:00:00,192000000,192000000,유찰
2237,2,2017-11-02 00:00:00,192000000,153600000,낙찰
2237,3,2017-12-28 00:00:00,192000000,153600000,배당
2238,1,2017-07-07 00:00:00,222000000,222000000,유찰
2238,2,2017-08-11 00:00:00,222000000,177600000,낙찰
2238,3,2017-10-25 00:00:00,222000000,177600000,배당
2239,1,2017-10-17 00:00:00,210000000,210000000,유찰
2239,2,2017-11-21 00:00:00,210000000,168000000,낙찰
2239,3,2018-02-01 00:00:00,210000000,168000000,배당
2240,1,2017-11-15 00:00:00,531000000,531000000,낙찰
2240,2,2018-01-25 00:00:00,531000000,531000000,배당
2241,1,2017-07-07 00:00:00,150000000,150000000,변경
2241,2,2017-10-27 00:00:00,150000000,150000000,유찰
2241,3,2017-12-01 00:00:00,150000000,120000000,낙찰
2241,4,2018-02-21 00:00:00,150000000,120000000,배당
2242,1,2017-10-17 00:00:00,350000000,350000000,낙찰
2242,2,2017-12-21 00:00:00,350000000,350000000,배당
2243,1,2017-11-17 00:00:00,266000000,266000000,유찰
2243,2,2017-12-22 00:00:00,266000000,212800000,낙찰
2243,3,2018-02-28 00:00:00,266000000,212800000,배당
2244,1,2017-07-07 00:00:00,154000000,154000000,낙찰
2244,2,2017-09-20 00:00:00,154000000,154000000,배당
2245,1,2017-10-12 00:00:00,175000000,175000000,유찰
2245,2,2017-11-16 00:00:00,175000000,140000000,낙찰
2245,3,2018-01-29 00:00:00,175000000,140000000,배당
2246,1,2017-09-28 00:00:00,43000000,43000000,유찰
2246,2,2017-11-02 00:00:00,43000000,34400000,낙찰
2246,3,2017-12-28 00:00:00,43000000,34400000,배당
2247,1,2016-04-21 00:00:00,264000000,264000000,유찰
2247,2,2016-05-19 00:00:00,264000000,211200000,낙찰
2247,3,2016-07-07 00:00:00,264000000,211200000,배당
2248,1,2016-04-27 00:00:00,330000000,330000000,유찰
2248,2,2016-05-25 00:00:00,330000000,264000000,낙찰
2248,3,2016-07-08 00:00:00,330000000,264000000,배당
2249,1,2016-05-19 00:00:00,218000000,218000000,유찰
2249,2,2016-06-16 00:00:00,218000000,174400000,낙찰
2249,3,2016-08-23 00:00:00,218000000,174400000,배당
2250,1,2016-07-01 00:00:00,263000000,263000000,유찰
2250,2,2016-07-29 00:00:00,263000000,210400000,낙찰
2250,3,2016-10-10 00:00:00,263000000,210400000,배당
2251,1,2016-05-19 00:00:00,187000000,187000000,유찰
2251,2,2016-06-16 00:00:00,187000000,149600000,낙찰
2251,3,2016-08-23 00:00:00,187000000,149600000,배당
2252,1,2016-06-23 00:00:00,86000000,86000000,낙찰
2252,2,2016-09-01 00:00:00,86000000,86000000,배당
2253,1,2016-06-22 00:00:00,250000000,250000000,유찰
2253,2,2016-07-20 00:00:00,250000000,200000000,낙찰
2253,3,2016-09-21 00:00:00,250000000,200000000,배당
2254,1,2016-06-16 00:00:00,206000000,206000000,낙찰
2254,2,2016-08-23 00:00:00,206000000,206000000,배당
2255,1,2016-07-08 00:00:00,154000000,154000000,유찰
2255,2,2016-08-05 00:00:00,154000000,123200000,낙찰
2255,3,2016-10-07 00:00:00,154000000,123200000,배당
2256,1,2016-08-31 00:00:00,238000000,238000000,유찰
2256,2,2016-09-28 00:00:00,238000000,190400000,낙찰
2256,3,2016-11-29 00:00:00,238000000,190400000,배당
2257,1,2016-08-18 00:00:00,231000000,231000000,낙찰
2257,2,2016-10-27 00:00:00,231000000,231000000,배당
2258,1,2016-06-28 00:00:00,159000000,159000000,낙찰
2258,2,2016-09-08 00:00:00,159000000,159000000,배당
2259,1,2016-06-24 00:00:00,94000000,94000000,유찰
2259,2,2016-07-22 00:00:00,94000000,75200000,낙찰
2259,3,2016-09-27 00:00:00,94000000,75200000,배당
2260,1,2016-08-19 00:00:00,35000000,35000000,유찰
2260,2,2016-09-23 00:00:00,35000000,28000000,유찰
2260,3,2016-10-21 00:00:00,35000000,22400000,낙찰
2260,4,2016-12-20 00:00:00,35000000,22400000,배당
2261,1,2017-02-03 00:00:00,156000000,156000000,낙찰
2261,2,2017-04-05 00:00:00,156000000,156000000,배당
2262,1,2016-10-20 00:00:00,180000000,180000000,유찰
2262,2,2016-11-17 00:00:00,180000000,144000000,낙찰
2262,3,2017-02-02 00:00:00,180000000,144000000,배당
2263,1,2016-07-14 00:00:00,164000000,164000000,낙찰
2263,2,2016-09-08 00:00:00,164000000,164000000,낙찰
2263,3,2016-11-15 00:00:00,164000000,164000000,배당
2264,1,2016-07-01 00:00:00,184000000,184000000,유찰
2264,2,2016-07-29 00:00:00,184000000,147200000,낙찰
2264,3,2016-10-10 00:00:00,184000000,147200000,배당
2265,1,2016-09-19 00:00:00,400000000,400000000,낙찰
2265,2,2016-11-23 00:00:00,400000000,400000000,배당
2266,1,2016-08-24 00:00:00,455000000,455000000,유찰
2266,2,2016-09-21 00:00:00,455000000,364000000,낙찰
2266,3,2016-11-23 00:00:00,455000000,364000000,배당
2267,1,2017-02-03 00:00:00,177000000,177000000,유찰
2267,2,2017-03-10 00:00:00,177000000,141600000,낙찰
2267,3,2017-05-18 00:00:00,177000000,141600000,배당
2268,1,2016-08-31 00:00:00,160000000,160000000,변경
2268,2,2016-10-26 00:00:00,160000000,160000000,낙찰
2268,3,2016-12-27 00:00:00,160000000,160000000,배당
2269,1,2016-10-21 00:00:00,173000000,173000000,유찰
2269,2,2016-11-18 00:00:00,173000000,138400000,낙찰
2269,3,2017-01-24 00:00:00,173000000,138400000,배당
2270,1,2016-12-13 00:00:00,172000000,172000000,낙찰
2270,2,2017-02-23 00:00:00,172000000,172000000,배당
2271,1,2016-08-17 00:00:00,220000000,220000000,유찰
2271,2,2016-09-19 00:00:00,220000000,176000000,낙찰
2271,3,2016-11-23 00:00:00,220000000,176000000,배당
2272,1,2016-07-29 00:00:00,145000000,145000000,유찰
2272,2,2016-08-26 00:00:00,145000000,116000000,낙찰
2272,3,2016-11-03 00:00:00,145000000,116000000,배당
2273,1,2016-10-06 00:00:00,184000000,184000000,변경
2273,2,2016-12-01 00:00:00,184000000,184000000,변경
2273,3,2017-02-09 00:00:00,184000000,184000000,낙찰
2273,4,2017-04-18 00:00:00,184000000,184000000,배당
2274,1,2016-10-18 00:00:00,221000000,221000000,유찰
2274,2,2016-11-15 00:00:00,221000000,176800000,낙찰
2274,3,2017-01-26 00:00:00,221000000,176800000,배당
2275,1,2016-11-18 00:00:00,450000000,450000000,낙찰
2275,2,2017-01-24 00:00:00,450000000,450000000,배당
2276,1,2016-12-01 00:00:00,174000000,174000000,유찰
2276,2,2017-01-05 00:00:00,174000000,139200000,낙찰
2276,3,2017-02-28 00:00:00,174000000,139200000,배당
2277,1,2016-10-26 00:00:00,45000000,45000000,유찰
2277,2,2016-11-28 00:00:00,45000000,36000000,낙찰
2277,3,2017-02-03 00:00:00,45000000,36000000,배당
2278,1,2016-10-26 00:00:00,62000000,62000000,유찰
2278,2,2016-11-23 00:00:00,62000000,49600000,낙찰
2278,3,2017-01-24 00:00:00,62000000,49600000,배당
2279,1,2017-03-08 00:00:00,453000000,453000000,낙찰
2279,2,2017-08-24 00:00:00,453000000,453000000,배당
2280,1,2016-12-01 00:00:00,27000000,27000000,유찰
2280,2,2017-01-05 00:00:00,27000000,21600000,낙찰
2280,3,2017-02-28 00:00:00,27000000,21600000,배당
2281,1,2017-02-02 00:00:00,307000000,307000000,낙찰
2281,2,2017-04-11 00:00:00,307000000,307000000,배당
2282,1,2016-11-23 00:00:00,186000000,186000000,낙찰
2282,2,2017-01-24 00:00:00,186000000,186000000,배당
2283,1,2016-11-18 00:00:00,280000000,280000000,유찰
2283,2,2016-12-16 00:00:00,280000000,224000000,낙찰
2283,3,2017-02-13 00:00:00,280000000,224000000,배당
2284,1,2017-01-05 00:00:00,120000000,120000000,낙찰
2284,2,2017-02-22 00:00:00,120000000,120000000,배당
2285,1,2016-12-15 00:00:00,228000000,228000000,유찰
2285,3,2017-01-19 00:00:00,228000000,182400000,낙찰
2285,4,2017-04-13 00:00:00,228000000,182400000,배당
2286,1,2016-12-28 00:00:00,166000000,166000000,유찰
2286,2,2017-02-01 00:00:00,166000000,132800000,낙찰
2286,3,2017-04-04 00:00:00,166000000,132800000,배당
2287,1,2016-12-16 00:00:00,133000000,133000000,유찰
2287,2,2017-01-13 00:00:00,133000000,106400000,유찰
2287,3,2017-02-24 00:00:00,133000000,85120000,낙찰
2287,4,2017-04-18 00:00:00,133000000,85120000,배당
2288,1,2016-10-27 00:00:00,343000000,343000000,낙찰
2288,2,2016-12-29 00:00:00,343000000,343000000,배당
2289,1,2017-05-17 00:00:00,410000000,410000000,낙찰
2289,2,2017-07-18 00:00:00,410000000,410000000,배당
2290,1,2016-12-21 00:00:00,220000000,220000000,유찰
2290,2,2017-01-25 00:00:00,220000000,176000000,낙찰
2290,3,2017-03-29 00:00:00,220000000,176000000,배당
2291,1,2017-03-08 00:00:00,209000000,209000000,낙찰
2291,2,2017-05-10 00:00:00,209000000,209000000,배당
2292,1,2017-01-25 00:00:00,304000000,304000000,유찰
2292,2,2017-03-02 00:00:00,304000000,243200000,낙찰
2292,3,2017-05-18 00:00:00,304000000,243200000,배당
2293,1,2017-02-14 00:00:00,22000000,22000000,낙찰
2293,2,2017-04-20 00:00:00,22000000,22000000,배당
2294,1,2017-03-21 00:00:00,158000000,158000000,유찰
2294,2,2017-04-25 00:00:00,158000000,126400000,낙찰
2294,3,2017-07-20 00:00:00,158000000,126400000,배당
2295,1,2017-05-17 00:00:00,162000000,162000000,유찰
2295,2,2017-06-21 00:00:00,162000000,129600000,낙찰
2295,3,2017-08-30 00:00:00,162000000,129600000,배당
2296,1,2017-06-21 00:00:00,122000000,122000000,유찰
2296,2,2017-07-26 00:00:00,122000000,97600000,변경
2296,3,2017-08-24 00:00:00,122000000,97600000,낙찰
2296,4,2017-10-26 00:00:00,122000000,97600000,배당
2297,1,2017-03-08 00:00:00,185000000,185000000,유찰
2297,2,2017-04-12 00:00:00,185000000,148000000,낙찰
2297,3,2017-06-15 00:00:00,185000000,148000000,배당
2298,1,2017-09-28 00:00:00,41000000,41000000,유찰
2298,2,2017-11-02 00:00:00,41000000,32800000,낙찰
2298,3,2017-12-07 00:00:00,41000000,32800000,유찰
2298,4,2018-01-11 00:00:00,41000000,26240000,낙찰
2298,5,2018-04-19 00:00:00,41000000,26240000,배당
2299,1,2017-06-22 00:00:00,487000000,487000000,유찰
2299,2,2017-07-27 00:00:00,487000000,389600000,낙찰
2299,3,2017-09-27 00:00:00,487000000,389600000,배당
2300,1,2017-03-02 00:00:00,486000000,486000000,유찰
2300,2,2017-04-05 00:00:00,486000000,388800000,유찰
2300,3,2017-05-10 00:00:00,486000000,311040000,낙찰
2300,4,2017-07-20 00:00:00,486000000,311040000,배당
2301,1,2017-09-12 00:00:00,380000000,380000000,유찰
2301,2,2017-10-17 00:00:00,380000000,304000000,낙찰
2301,3,2017-12-26 00:00:00,380000000,304000000,낙찰
2301,4,2018-03-08 00:00:00,380000000,304000000,배당
2302,1,2017-05-19 00:00:00,142000000,142000000,낙찰
2302,2,2017-07-19 00:00:00,142000000,142000000,배당
2303,1,2017-08-08 00:00:00,78000000,78000000,유찰
2303,2,2017-09-12 00:00:00,78000000,62400000,낙찰
2303,3,2017-11-23 00:00:00,78000000,62400000,배당
2304,1,2017-06-21 00:00:00,160000000,160000000,유찰
2304,2,2017-07-26 00:00:00,160000000,128000000,변경
2304,3,2017-12-07 00:00:00,160000000,128000000,낙찰
2304,4,2018-02-14 00:00:00,160000000,128000000,대납
2304,5,2018-03-29 00:00:00,160000000,128000000,배당
2305,1,2017-05-19 00:00:00,350000000,350000000,유찰
2305,2,2017-06-23 00:00:00,350000000,280000000,낙찰
2305,3,2017-08-23 00:00:00,350000000,280000000,배당
2306,1,2017-10-11 00:00:00,686000000,686000000,낙찰
2306,2,2017-12-28 00:00:00,686000000,686000000,배당
2307,1,2017-08-24 00:00:00,95000000,95000000,유찰
2307,2,2017-09-28 00:00:00,95000000,76000000,낙찰
2307,3,2017-12-13 00:00:00,95000000,76000000,배당
2308,1,2017-08-30 00:00:00,105000000,105000000,유찰
2308,2,2017-10-11 00:00:00,105000000,84000000,낙찰
2308,3,2017-12-28 00:00:00,105000000,84000000,배당
2309,1,2017-06-02 00:00:00,233000000,233000000,낙찰
2309,2,2017-08-30 00:00:00,233000000,233000000,배당
2310,1,2017-10-11 00:00:00,423000000,423000000,유찰
2310,2,2017-11-15 00:00:00,423000000,338400000,낙찰
2310,3,2018-01-11 00:00:00,423000000,338400000,배당
2311,1,2017-10-11 00:00:00,343000000,343000000,유찰
2311,2,2017-11-15 00:00:00,343000000,274400000,낙찰
2311,3,2018-01-25 00:00:00,343000000,274400000,배당
2312,1,2017-12-07 00:00:00,140000000,140000000,유찰
2312,2,2018-01-11 00:00:00,140000000,112000000,낙찰
2312,3,2018-03-29 00:00:00,140000000,112000000,배당
2313,1,2017-09-01 00:00:00,290000000,290000000,유찰
2313,2,2017-10-13 00:00:00,290000000,232000000,낙찰
2313,3,2017-12-13 00:00:00,290000000,232000000,배당
2314,1,2017-06-02 00:00:00,141000000,141000000,낙찰
2314,2,2017-08-30 00:00:00,141000000,141000000,배당
2315,1,2017-08-23 00:00:00,95000000,95000000,낙찰
2315,2,2017-11-01 00:00:00,95000000,95000000,배당
2316,1,2017-10-13 00:00:00,270000000,270000000,유찰
2316,2,2017-11-17 00:00:00,270000000,216000000,낙찰
2316,3,2018-01-31 00:00:00,270000000,216000000,배당
2317,1,2017-06-02 00:00:00,90000000,90000000,낙찰
2317,2,2017-08-30 00:00:00,90000000,90000000,배당
2318,1,2017-08-23 00:00:00,200000000,200000000,유찰
2318,2,2017-09-27 00:00:00,200000000,160000000,낙찰
2318,3,2017-11-29 00:00:00,200000000,160000000,배당
2319,1,2017-09-28 00:00:00,94000000,94000000,유찰
2319,2,2017-11-02 00:00:00,94000000,75200000,낙찰
2319,3,2017-12-28 00:00:00,94000000,75200000,배당
2320,1,2017-10-13 00:00:00,427000000,427000000,유찰
2320,2,2017-11-17 00:00:00,427000000,341600000,낙찰
2320,3,2018-01-31 00:00:00,427000000,341600000,배당
2321,1,2017-07-07 00:00:00,280000000,280000000,유찰
2321,2,2017-08-11 00:00:00,280000000,224000000,유찰
2321,3,2017-09-15 00:00:00,280000000,179200000,낙찰
2321,4,2017-11-15 00:00:00,280000000,179200000,배당
2322,1,2017-08-23 00:00:00,152000000,152000000,유찰
2322,2,2017-09-27 00:00:00,152000000,121600000,낙찰
2322,3,2017-11-29 00:00:00,152000000,121600000,배당
2323,1,2017-10-17 00:00:00,160000000,160000000,유찰
2323,2,2017-11-21 00:00:00,160000000,128000000,낙찰
2323,3,2018-02-01 00:00:00,160000000,128000000,배당
2324,1,2017-08-23 00:00:00,430000000,430000000,유찰
2324,2,2017-09-27 00:00:00,430000000,344000000,낙찰
2324,3,2017-11-29 00:00:00,430000000,344000000,배당
2325,1,2017-09-28 00:00:00,154000000,154000000,유찰
2325,2,2017-11-02 00:00:00,154000000,123200000,낙찰
2325,3,2017-12-28 00:00:00,154000000,123200000,배당
2326,1,2017-10-13 00:00:00,270000000,270000000,유찰
2326,2,2017-11-17 00:00:00,270000000,216000000,낙찰
2326,3,2018-01-31 00:00:00,270000000,216000000,배당
2327,1,2017-10-13 00:00:00,188000000,188000000,유찰
2327,2,2017-11-17 00:00:00,188000000,150400000,낙찰
2327,3,2018-01-31 00:00:00,188000000,150400000,배당
2328,1,2017-11-15 00:00:00,279400000,279400000,유찰
2328,2,2017-12-20 00:00:00,279400000,223520000,낙찰
2328,3,2018-03-07 00:00:00,279400000,223520000,배당
2329,1,2017-11-02 00:00:00,296000000,296000000,유찰
2329,2,2017-12-07 00:00:00,296000000,236800000,낙찰
2329,3,2018-01-24 00:00:00,296000000,236800000,배당
2330,1,2017-11-21 00:00:00,145000000,145000000,유찰
2330,2,2017-12-26 00:00:00,145000000,116000000,낙찰
2330,3,2018-03-08 00:00:00,145000000,116000000,배당
2331,1,2017-10-13 00:00:00,119000000,119000000,유찰
2331,2,2017-11-17 00:00:00,119000000,95200000,낙찰
2331,3,2018-01-31 00:00:00,119000000,95200000,배당
2332,1,2017-10-13 00:00:00,119000000,119000000,유찰
2332,2,2017-11-17 00:00:00,119000000,95200000,낙찰
2332,3,2018-01-31 00:00:00,119000000,95200000,배당
2333,1,2017-11-02 00:00:00,159000000,159000000,유찰
2333,2,2017-12-07 00:00:00,159000000,127200000,낙찰
2333,3,2018-02-26 00:00:00,159000000,127200000,배당
2334,1,2017-11-01 00:00:00,97000000,97000000,낙찰
2334,2,2017-12-21 00:00:00,97000000,97000000,배당
2335,1,2017-09-27 00:00:00,582000000,582000000,유찰
2335,2,2017-11-01 00:00:00,582000000,465600000,낙찰
2335,3,2017-12-27 00:00:00,582000000,465600000,배당
2336,1,2017-10-12 00:00:00,266000000,266000000,유찰
2336,2,2017-11-16 00:00:00,266000000,212800000,낙찰
2336,3,2018-01-29 00:00:00,266000000,212800000,배당
2337,1,2017-10-27 00:00:00,161000000,161000000,유찰
2337,2,2017-12-01 00:00:00,161000000,128800000,낙찰
